유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 수원시 영통구 , 경기도 수원시 팔달구,23.5,1
경기도 수원시 권선구 , 경기도 수원시 팔달구,22.8,1
경기도 수원시 장안구 , 경기도 수원시 팔달구,11.5,1
경기도 화성시 , 경기도 수원시 팔달구,9.6,1
경기도 용인시 기흥구 , 경기도 수원시 팔달구,5.2,1
경기도 용인시 수지구 , 경기도 수원시 팔달구,3.0,1
경기도 오산시 , 경기도 수원시 팔달구,1.7,1
경기도 용인시 처인구 , 경기도 수원시 팔달구,1.6,1
경기도 성남시 분당구 , 경기도 수원시 팔달구,1.6,1
경기도 의왕시 , 경기도 수원시 팔달구,1.3,1
경기도 평택시 , 경기도 수원시 팔달구,1.1,1
경기도 안산시 상록구 , 경기도 수원시 팔달구,1.0,1
경기도 안양시 동안구 , 경기도 수원시 팔달구,1.0,1
서울특별시 강남구 , 경기도 수원시 팔달구,0.9,1
경기도 군포시 , 경기도 수원시 팔달구,0.9,1
서울특별시 서초구 , 경기도 수원시 팔달구,0.8,1
경기도 시흥시 , 경기도 수원시 팔달구,0.7,1
경기도 안산시 단원구 , 경기도 수원시 팔달구,0.7,1
서울특별시 송파구 , 경기도 수원시 팔달구,0.5,1
경기도 광주시 , 경기도 수원시 팔달구,0.5,1
 경기도 수원시 팔달구,경기도 수원시 영통구,21.9,2
 경기도 수원시 팔달구,경기도 수원시 권선구,21.7,2
 경기도 수원시 팔달구,경기도 수원시 장안구,15.4,2
 경기도 수원시 팔달구,경기도 화성시,8.9,2
 경기도 수원시 팔달구,경기도 용인시 기흥구,4.7,2
 경기도 수원시 팔달구,경기도 용인시 수지구,2.9,2
 경기도 수원시 팔달구,경기도 의왕시,2.3,2
 경기도 수원시 팔달구,경기도 용인시 처인구,1.8,2
 경기도 수원시 팔달구,경기도 성남시 분당구,1.6,2
 경기도 수원시 팔달구,경기도 오산시,1.5,2
 경기도 수원시 팔달구,서울특별시 강남구,1.0,2
 경기도 수원시 팔달구,경기도 평택시,1.0,2
 경기도 수원시 팔달구,경기도 안산시 단원구,0.8,2
 경기도 수원시 팔달구,경기도 시흥시,0.8,2
 경기도 수원시 팔달구,경기도 안산시 상록구,0.7,2
 경기도 수원시 팔달구,서울특별시 서초구,0.6,2
 경기도 수원시 팔달구,경기도 안양시 동안구,0.6,2
 경기도 수원시 팔달구,경기도 안성시,0.6,2
 경기도 수원시 팔달구,경기도 군포시,0.5,2
 경기도 수원시 팔달구,서울특별시 송파구,0.5,2
