유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
서울특별시 도봉구 , 서울특별시 노원구,14.8,1
서울특별시 중랑구 , 서울특별시 노원구,13.7,1
경기도 남양주시 , 서울특별시 노원구,9.3,1
서울특별시 성북구 , 서울특별시 노원구,8.3,1
경기도 의정부시 , 서울특별시 노원구,8.3,1
서울특별시 강북구 , 서울특별시 노원구,5.5,1
서울특별시 동대문구 , 서울특별시 노원구,3.9,1
경기도 구리시 , 서울특별시 노원구,3.3,1
서울특별시 광진구 , 서울특별시 노원구,2.7,1
서울특별시 성동구 , 서울특별시 노원구,2.4,1
서울특별시 강남구 , 서울특별시 노원구,2.2,1
경기도 양주시 , 서울특별시 노원구,2.0,1
서울특별시 송파구 , 서울특별시 노원구,1.8,1
경기도 하남시 , 서울특별시 노원구,1.3,1
경기도 포천시 , 서울특별시 노원구,1.2,1
서울특별시 강동구 , 서울특별시 노원구,1.2,1
경기도 고양시 덕양구 , 서울특별시 노원구,1.2,1
서울특별시 종로구 , 서울특별시 노원구,1.1,1
서울특별시 서초구 , 서울특별시 노원구,1.1,1
서울특별시 용산구 , 서울특별시 노원구,0.8,1
 서울특별시 노원구,경기도 남양주시,20.4,2
 서울특별시 노원구,경기도 의정부시,9.1,2
 서울특별시 노원구,서울특별시 도봉구,8.2,2
 서울특별시 노원구,서울특별시 강북구,5.5,2
 서울특별시 노원구,서울특별시 중랑구,5.0,2
 서울특별시 노원구,서울특별시 성북구,3.5,2
 서울특별시 노원구,서울특별시 강남구,3.2,2
 서울특별시 노원구,경기도 양주시,3.1,2
 서울특별시 노원구,경기도 구리시,3.1,2
 서울특별시 노원구,경기도 포천시,2.6,2
 서울특별시 노원구,서울특별시 동대문구,2.3,2
 서울특별시 노원구,경기도 고양시 덕양구,2.3,2
 서울특별시 노원구,서울특별시 중구,2.3,2
 서울특별시 노원구,경기도 하남시,2.1,2
 서울특별시 노원구,서울특별시 송파구,1.9,2
 서울특별시 노원구,서울특별시 광진구,1.8,2
 서울특별시 노원구,서울특별시 종로구,1.5,2
 서울특별시 노원구,경기도 파주시,1.5,2
 서울특별시 노원구,서울특별시 성동구,1.5,2
 서울특별시 노원구,서울특별시 용산구,1.1,2
