순위,관광지명,주소,분류
1,부석사,경북 영주시 부석사로 345-0,역사관광지
2,소수서원,경북 영주시 소백로 2740-0,역사관광지
3,홈플러스/영주점,경북 영주시 대학로 29-0,쇼핑
4,무섬외나무다리축제,경북 영주시,기타관광지
5,풍기인삼시장,경북 영주시 인삼로 8-0,쇼핑
6,부석사,경북 영주시 부석사로 345-0,역사관광
7,부석사무량수전,경북 영주시 부석사로 345-0,역사관광지
8,파머스마켓/영주농협,경북 영주시 구성로 25-0,쇼핑
9,소수서원,경북 영주시 소백로 2740-0,역사관광
10,하나로마트/풍기농협본점,경북 영주시 기주로 45-0,쇼핑
11,영주365시장,경북 영주시,쇼핑
12,영주선비촌,경북 영주시 소백로 2796-0,역사관광지
13,노브랜드/영주가흥점,경북 영주시 대학로 248-0,쇼핑
14,영주시민운동장,경북 영주시 가흥로 109-0,기타관광지
15,선비촌,경북 영주시 소백로 2796-0,역사관광지
16,국립산림치유원,경북 영주시 테라피로 209-0,자연관광지
17,희방사,경북 영주시 죽령로1720번길 278-0,역사관광지
18,영주선비촌,경북 영주시 소백로 2796-0,역사관광
19,무섬외나무다리축제,경북 영주시,문화관광
20,다이소/영주본점,경북 영주시 대학로 37-0,쇼핑
21,여우생태관찰원,경북 영주시 소백로2481번길 33-0,문화시설
22,영주세계풍기인삼엑스포,경북 영주시,기타관광지
23,풍기토종인삼시장,경북 영주시 인삼로 40-0,쇼핑
24,풍기중앙시장,경북 영주시 동성로 75-0,쇼핑
25,중앙시장,경북 영주시 영주로192번길 10-0,쇼핑
26,영주댐물문화관,경북 영주시,문화시설
27,콩세계과학관,경북 영주시 영부로 23-0,문화시설
28,롯데시네마/영주,경북 영주시 구성로 417-0,공연/행사
29,무섬외나무다리,경북 영주시 문평로 486-0,기타관광지
30,영주호용마루공원,경북 영주시 수변로 50-8,자연관광지
31,부석사무량수전,경북 영주시 부석사로 345-0,역사관광
32,풍기선비골인삼시장,경북 영주시 소백로 2156-0,쇼핑
33,안정농협/로컬푸드직매장,경북 영주시 대학로284번길 5-0,쇼핑
34,다이소/영주점,경북 영주시 중앙로81번길 5-0,쇼핑
35,용천루출렁다리,경북 영주시,기타관광지
36,경상북도교육청영주선비도서관,경북 영주시 영주로60번길 38-0,문화시설
37,다이소/영주가흥점,경북 영주시 대학로 229-1,쇼핑
38,장수조이월드,경북 영주시 충효로2032번길 46-0,휴양관광지
39,국립산림치유원,경북 영주시 테라피로 209-0,자연관광
40,영문사,경북 영주시,쇼핑
41,희방사,경북 영주시 죽령로1720번길 278-0,역사관광
42,영주할인마트,경북 영주시 구성로 376-0,쇼핑
43,이마트에브리데이/영주가흥점,경북 영주시 대학로188번길 1-0,쇼핑
44,삼성전자서비스/영주센터,경북 영주시 가흥로 315-0,쇼핑
45,용마루2공원,경북 영주시,자연관광지
46,하나로마트/영주축협본점,경북 영주시 한정로 10-0,쇼핑
47,롯데하이마트/영주점,경북 영주시 영주로 77-0,쇼핑
48,다이소/영주가흥점,경북 영주시 대학로 250-0,쇼핑
49,롯데슈퍼/영주점,경북 영주시 구성로 256-0,쇼핑
50,영주온천랜드,경북 영주시 대학로240번길 6-0,휴양관광지
51,영주종합시장,경북 영주시 선비로79번길 40-12,쇼핑
52,희방폭포,경북 영주시,자연관광지
53,초암사,경북 영주시 죽계로315번길 330-0,역사관광지
54,원마트,경북 영주시 원당로 167-0,쇼핑
55,영주댐물문화관,경북 영주시,문화관광
56,콩세계과학관,경북 영주시 영부로 23-0,문화관광
57,리더스식자재할인마트/영주점,경북 영주시 선비로 223-0,쇼핑
58,대박시장,경북 영주시 구성로330번길 35-0,쇼핑
59,부용대,경북 영주시,역사관광
60,무섬외나무다리,경북 영주시 문평로 486-0,기타관광
61,국립산림치유원/데크로드,경북 영주시,레포츠(육상/해상/항공)
62,영주호용마루공원,경북 영주시 수변로 50-8,문화관광
63,국립산림치유원/데크로드,경북 영주시,레저스포츠
64,만포농산,경북 영주시 용주로 913-0,쇼핑
65,CU/풍기동양대원룸점,경북 영주시 동양대로99번길 136-0,쇼핑
66,하나로마트/영주농협남부지점,경북 영주시 번영로 62-0,쇼핑
67,용마루2공원,경북 영주시,문화관광
68,경륜훈련원,경북 영주시,레포츠(육상/해상/항공)
69,롯데시네마/영주,경북 영주시 구성로 417-0,문화관광
70,삼가탐방지원센터,경북 영주시 삼가로 476-0,기타관광지
71,영주5일장,경북 영주시,쇼핑
72,여우생태관찰원,경북 영주시 소백로2481번길 33-0,문화관광
73,부용대,경북 영주시,기타관광지
74,초암사,경북 영주시 죽계로315번길 330-0,역사관광
75,동행복권판매점/영주풍기점,경북 영주시 동양대로 10-0,쇼핑
76,용천루출렁다리,경북 영주시,기타관광
77,대백마트/영주점,경북 영주시 대동로13번길 2-2,쇼핑
78,소백산국립공원/희방지구,경북 영주시 죽령로1720번길 50-0,자연관광지
79,인삼박물관,경북 영주시 죽령로 1378-0,문화시설
80,삼판서고택,경북 영주시,역사관광지
81,풍기장,경북 영주시 동성로 113-0,쇼핑
82,영주국민체육센터,경북 영주시 가흥로 109-0,레포츠(육상/해상/항공)
83,천지인전통사상체험관,경북 영주시 무섬로180번길 16-0,문화시설
84,영주근대역사체험관,경북 영주시 영주로 207-1,기타관광지
85,인삼박물관,경북 영주시 죽령로 1378-0,문화관광
86,리더스식자재할인마트/풍기점,경북 영주시 풍기로 8-0,쇼핑
87,영주공설시장,경북 영주시 구성로330번길 35-0,쇼핑
88,랜드로바/영주점,경북 영주시 구성로350번길 15-0,쇼핑
89,신영주번개시장,경북 영주시 선비로79번길 5-0,쇼핑
90,죽령옛길,경북 영주시,레포츠(육상/해상/항공)
91,산들바람풍기인견,경북 영주시 신재로 825-2,쇼핑
