광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,2.3,23.2
강원도,춘천시,2.3,18.6
강원도,강릉시,2.3,16.5
강원도,동해시,2.3,8.2
강원도,속초시,2.3,4.9
강원도,삼척시,2.3,5.4
강원도,홍천군,2.3,3.0
강원도,평창군,2.3,2.3
강원도,인제군,2.3,1.7
강원도,철원군,2.3,1.9
강원도,태백시,2.3,3.7
강원도,정선군,2.3,2.0
강원도,화천군,2.3,0.9
강원도,횡성군,2.3,2.0
강원도,양양군,2.3,2.2
강원도,양구군,2.3,0.8
강원도,영월군,2.3,1.7
강원도,고성군,2.3,1.0
경기도,화성시,18.3,7.0
경기도,성남시 분당구,18.3,5.9
경기도,부천시,18.3,5.4
경기도,남양주시,18.3,5.0
경기도,용인시 기흥구,18.3,4.4
경기도,수원시 영통구,18.3,3.6
경기도,용인시 수지구,18.3,3.9
경기도,평택시,18.3,3.7
경기도,김포시,18.3,3.3
경기도,의정부시,18.3,2.8
경기도,광주시,18.3,2.9
경기도,고양시 덕양구,18.3,3.4
경기도,시흥시,18.3,2.7
경기도,수원시 권선구,18.3,2.9
경기도,안양시 동안구,18.3,2.9
경기도,하남시,18.3,2.6
경기도,고양시 일산동구,18.3,2.4
경기도,성남시 수정구,18.3,2.0
경기도,파주시,18.3,2.2
경기도,안산시 단원구,18.3,1.9
경기도,광명시,18.3,2.0
경기도,고양시 일산서구,18.3,2.0
경기도,안산시 상록구,18.3,1.7
경기도,군포시,18.3,2.0
경기도,수원시 장안구,18.3,2.0
경기도,구리시,18.3,1.7
경기도,용인시 처인구,18.3,1.9
경기도,오산시,18.3,1.6
경기도,성남시 중원구,18.3,1.4
경기도,안양시 만안구,18.3,1.7
경기도,수원시 팔달구,18.3,1.4
경기도,양주시,18.3,1.3
경기도,의왕시,18.3,1.4
경기도,이천시,18.3,1.6
경기도,안성시,18.3,1.2
경기도,양평군,18.3,0.8
경기도,여주시,18.3,0.7
경기도,포천시,18.3,0.8
경기도,과천시,18.3,0.9
경기도,동두천시,18.3,0.4
경기도,연천군,18.3,0.2
경기도,가평군,18.3,0.4
경상남도,김해시,7.6,18.0
경상남도,양산시,7.6,15.8
경상남도,거제시,7.6,10.3
경상남도,창원시 성산구,7.6,9.4
