순위,업소명,주소,분류,외지인 검색 수
1,카페기배기,전북 진안군 진성로 373-20,카페/찻집,2754
2,초가정담,전북 진안군 마이산남로 213-0,한식,1943
3,부뚜막가든,전북 진안군 진무로 2744-12,한식,1660
4,샘터가든,전북 진안군 중앙로 99-0,한식,1293
5,연꽃두부,전북 진안군 전진로 3071-21,외국식,1277
6,마이담,전북 진안군 전진로 1947-0,외국식,798
7,시골순대,전북 진안군 우화2길 10-0,한식,792
8,벚꽃마을,전북 진안군 마이산남로 209-0,한식,750
9,월평댁,전북 진안군,한식,700
10,운일암송어횟집,전북 진안군 동상주천로 2094-53,외국식,520
11,카요코코,전북 진안군 학천변길 157-0,카페/찻집,470
12,카페공간153,전북 진안군 당산길 26-2,카페/찻집,454
13,모래재너머,전북 진안군 원세동길 7-14,외국식,377
14,제일식당,전북 진안군 우화4길 2-0,한식,329
15,동몽원,전북 진안군 운장로 54-9,한식,303
16,마이산풍경식당,전북 진안군 마이산남로 194-0,한식,296
17,정원짜장[중식],전북 진안군 안용로 889-0,외국식,282
18,섬바위가든,전북 진안군 안용로 910-0,외국식,280
19,진미가든,전북 진안군 모래재로 726-7,한식,279
20,덕봉정,전북 진안군 옛웅치길 130-3,한식,277
21,이디야커피전북진안점,전북 진안군 우화산길 9-0,카페/찻집,273
22,금강참붕어,전북 진안군 금지1길 18-20,한식,260
23,마이산힐링하우스앤카페,전북 진안군 마이산로 228-10,카페/찻집,219
24,파리바게뜨전북진안점,전북 진안군 진무로 1099-2,간이음식,207
25,부뚜막,전북 진안군 진무로 2744-12,한식,206
26,진안고원한국관,전북 진안군 마이산로 150-0,한식,198
27,롯데리아진안점,전북 진안군 진무로 1093-0,간이음식,175
28,운장산가든,전북 진안군 모래재로 743-10,한식,174
29,마이산자연밥상,전북 진안군,한식,172
30,우래한우,전북 진안군 마이산로 136-0,한식,156
31,동몽원[한식],전북 진안군 운장로 54-9,한식,153
32,카페운일암안단테,전북 진안군 동상주천로 1729-0,카페/찻집,143
33,통큰집,전북 진안군 옥수길 2-0,한식,126
34,오천순두부,전북 진안군 진장로 716-0,한식,112
35,시골촌가든,전북 진안군 석원로 120-0,한식,109
36,진안마이돈,전북 진안군 마이산로 134-0,한식,103
37,청송가든[한식],전북 진안군 직동길 8-0,한식,91
38,안천각,전북 진안군 진무로 2993-0,외국식,89
39,대박가든,전북 진안군 안용로 947-0,한식,87
40,진안관,전북 진안군 진장로 21-0,한식,86
41,마이산홍삼족욕카페,전북 진안군 마이산로 130-0,카페/찻집,85
42,배스킨라빈스전북진안점,전북 진안군 진무로 1104-0,간이음식,77
43,대곡산장,전북 진안군 대곡길 61-1,한식,68
44,진안마이산장어,전북 진안군 전진로 2689-0,외국식,66
45,운장산송어횟집,전북 진안군 내처사길 122-4,기타음식,63
45,천지가든,전북 진안군 상항길 37-0,기타음식,63
47,행복한밥상,전북 진안군 진무로 1183-0,한식,59
48,산골어부,전북 진안군 관진로 461-0,한식,57
49,조대감네전주회관,전북 진안군 외사양길 19-0,한식,53
