순위,관광지명,주소,분류,
1,롯데월드몰,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
2,롯데백화점/잠실점,서울 송파구 올림픽로 240-0,쇼핑,서울특별시 송파구
3,가락동농수산물도매시장,서울 송파구 양재대로 932-0,쇼핑,서울특별시 송파구
4,올림픽공원,서울 송파구 올림픽로 424-0,자연관광지,서울특별시 송파구
5,이마트/가든파이브점,서울 송파구 충민로 10-0,쇼핑,서울특별시 송파구
6,롯데월드/잠실점,서울 송파구 올림픽로 240-0,휴양관광지,서울특별시 송파구
7,가든파이브라이프,서울 송파구 충민로 66-0,쇼핑,서울특별시 송파구
8,롯데백화점/에비뉴엘월드타워점,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
9,롯데마트/송파점,서울 송파구 중대로 80-0,쇼핑,서울특별시 송파구
10,잠실한강공원,서울 송파구 한가람로 65-0,자연관광지,서울특별시 송파구
11,홈플러스/잠실점,서울 송파구 올림픽로35가길 16-0,쇼핑,서울특별시 송파구
12,현대시티몰/가든파이브점,서울 송파구 충민로 66-0,쇼핑,서울특별시 송파구
13,가락몰,서울 송파구 양재대로 932-0,쇼핑,서울특별시 송파구
14,가락수산시장,서울 송파구 양재대로 932-0,쇼핑,서울특별시 송파구
15,롯데마트/제타플렉스점,서울 송파구 올림픽로 240-0,쇼핑,서울특별시 송파구
16,롯데마트/월드타워점,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
17,한샘디자인파크/잠실점,서울 송파구 백제고분로 217-0,쇼핑,서울특별시 송파구
18,롯데마트/잠실점,서울 송파구 올림픽로 240-0,쇼핑,서울특별시 송파구
19,NC백화점/송파점,서울 송파구 충민로 66-0,쇼핑,서울특별시 송파구
20,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,서울특별시 송파구
21,교보문고/잠실점,서울 송파구 올림픽로 269-0,쇼핑,서울특별시 송파구
22,리센츠상가,서울 송파구 올림픽로 145-0,쇼핑,서울특별시 송파구
23,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,휴양관광지,서울특별시 송파구
24,잠실종합운동장,서울 송파구 올림픽로 25-0,기타관광지,서울특별시 송파구
25,올림픽공원/세계평화의문,서울 송파구,자연관광지,서울특별시 송파구
26,하나로마트/방이역점,서울 송파구 양재대로72길 5-0,쇼핑,서울특별시 송파구
27,잠실파인애플상가,서울 송파구 올림픽로 119-0,쇼핑,서울특별시 송파구
28,문정동로데오거리,서울 송파구,쇼핑,서울특별시 송파구
29,방이시장,서울 송파구 백제고분로48길 35-0,쇼핑,서울특별시 송파구
30,송파책박물관,서울 송파구 송파대로37길 77-0,문화시설,서울특별시 송파구
31,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,서울특별시 송파구
32,헬리오시티상가,서울 송파구 송파대로 345-0,쇼핑,서울특별시 송파구
33,롯데시네마/월드타워,서울 송파구 올림픽로 300-0,공연/행사,서울특별시 송파구
34,다농마트,서울 송파구 양재대로 932-0,쇼핑,서울특별시 송파구
35,삼성전자서비스/송파센터,서울 송파구 오금로 218-0,쇼핑,서울특별시 송파구
36,롯데하이마트/메가스토어잠실점,서울 송파구 올림픽로 240-0,쇼핑,서울특별시 송파구
37,송파나루공원/서호,서울 송파구 석촌호수로 197-0,자연관광지,서울특별시 송파구
38,엄마손쇼핑센터,서울 송파구 가락로 103-0,쇼핑,서울특별시 송파구
39,마천중앙시장,서울 송파구 마천로45길 23-0,쇼핑,서울특별시 송파구
40,새마을시장,서울 송파구 석촌호수로12길 7-0,쇼핑,서울특별시 송파구
41,롯데하이마트/가락점,서울 송파구 중대로 222-0,쇼핑,서울특별시 송파구
42,샤롯데씨어터,서울 송파구 올림픽로 240-0,공연/행사,서울특별시 송파구
43,서울특별시교육청송파도서관,서울 송파구 동남로 263-0,문화시설,서울특별시 송파구
44,잠실트리지움상가,서울 송파구 석촌호수로 61-0,쇼핑,서울특별시 송파구
45,서울스카이,서울 송파구 올림픽로 300-0,기타관광지,서울특별시 송파구
46,롯데면세점/월드타워점,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
47,석촌호수/동호,서울 송파구 잠실로 124-0,자연관광지,서울특별시 송파구
48,올림픽공원체조경기장,서울 송파구 올림픽로 424-0,기타관광지,서울특별시 송파구
49,올림픽수영장,서울 송파구 올림픽로 448-0,기타관광지,서울특별시 송파구
50,잠실파크리오A상가,서울 송파구 올림픽로37길 130-0,쇼핑,서울특별시 송파구
51,잠실파크리오B상가,서울 송파구 올림픽로35길 10-0,쇼핑,서울특별시 송파구
52,올림픽공원/테니스경기장,서울 송파구 올림픽로 424-0,레포츠(육상/해상/항공),서울특별시 송파구
53,장미A종합상가,서울 송파구 올림픽로35길 124-0,쇼핑,서울특별시 송파구
54,장미B종합상가,서울 송파구 올림픽로35길 112-0,쇼핑,서울특별시 송파구
55,올림픽공원,서울 송파구 올림픽로 424-0,문화관광,서울특별시 송파구
56,한성백제박물관,서울 송파구 위례성대로 71-0,문화시설,서울특별시 송파구
57,하나로마트/송파농협본점,서울 송파구 송파대로 155-0,쇼핑,서울특별시 송파구
58,우리금융아트홀,서울 송파구 올림픽로 424-0,공연/행사,서울특별시 송파구
59,올림픽프라자,서울 송파구 양재대로 1222-0,쇼핑,서울특별시 송파구
60,CGV/송파,서울 송파구 충민로 66-0,공연/행사,서울특별시 송파구
61,잠실한강공원,서울 송파구 한가람로 65-0,문화관광,서울특별시 송파구
62,롯데하이마트/천호역점,서울 송파구 올림픽로 619-0,쇼핑,서울특별시 송파구
63,송파나루공원/동호,서울 송파구 잠실로 124-0,자연관광지,서울특별시 송파구
64,삼성디지털프라자/송파점,서울 송파구 오금로 218-0,쇼핑,서울특별시 송파구
65,석촌호수/동호,서울 송파구 잠실로 148-0,자연관광지,서울특별시 송파구
66,올림픽홀,서울 송파구 올림픽로 424-0,공연/행사,서울특별시 송파구
67,롯데하이마트/석촌역점,서울 송파구 송파대로 421-0,쇼핑,서울특별시 송파구
68,리바트스타일샵/잠실전시장점,서울 송파구 오금로 141-0,쇼핑,서울특별시 송파구
69,키자니아/서울점,서울 송파구 올림픽로 240-0,휴양관광지,서울특별시 송파구
70,소마미술관,서울 송파구 위례성대로 51-0,문화시설,서울특별시 송파구
71,일룸/송파점,서울 송파구 송파대로 167-0,쇼핑,서울특별시 송파구
72,잠실야구장,서울 송파구 올림픽로 25-0,기타관광지,서울특별시 송파구
73,갤러리아팰리스상가,서울 송파구 올림픽로 212-0,쇼핑,서울특별시 송파구
74,다이소/송파파크하비오점,서울 송파구 송파대로 111-0,쇼핑,서울특별시 송파구
75,롯데콘서트홀,서울 송파구 올림픽로 300-0,공연/행사,서울특별시 송파구
76,LG전자서비스센터/송파점,서울 송파구 송파대로 476-0,쇼핑,서울특별시 송파구
77,메가박스/송파파크하비오,서울 송파구 송파대로 111-0,공연/행사,서울특별시 송파구
78,롯데하이마트/월드타워점,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
79,송리단길,서울 송파구,휴양관광지,서울특별시 송파구
80,송파나루공원/동호,서울 송파구 잠실로 148-0,자연관광지,서울특별시 송파구
81,롯데월드/잠실점,서울 송파구 올림픽로 240-0,문화관광,서울특별시 송파구
82,서울테니스클럽,서울 송파구 동남로 455-6,레포츠(육상/해상/항공),서울특별시 송파구
83,롯데프리미엄푸드마켓/문정점,서울 송파구 송파대로 111-0,쇼핑,서울특별시 송파구
84,곰두리체육센터,서울 송파구 동남로 271-0,레포츠(육상/해상/항공),서울특별시 송파구
85,테니스메트로/센터코트점,서울 송파구 백제고분로 486-0,쇼핑,서울특별시 송파구
86,LG전자베스트샵/송파점,서울 송파구 송파대로 476-0,쇼핑,서울특별시 송파구
87,위례아이온스퀘어,서울 송파구 위례광장로 188-0,쇼핑,서울특별시 송파구
88,하나로마트/거마지점,서울 송파구 마천로43길 3-0,쇼핑,서울특별시 송파구
89,까사미아/잠실점,서울 송파구 오금로 113-0,쇼핑,서울특별시 송파구
90,오금공원,서울 송파구 오금로 363-0,자연관광지,서울특별시 송파구
91,스킨푸드/잠실제2롯데월드몰점,서울 송파구 올림픽로 300-0,쇼핑,서울특별시 송파구
92,다이소/위례본점,서울 송파구 위례광장로 136-0,쇼핑,서울특별시 송파구
93,삼성전자서비스/문정휴대폰센터,서울 송파구 송파대로 155-0,쇼핑,서울특별시 송파구
94,SK올림픽핸드볼경기장,서울 송파구 올림픽로 424-0,기타관광지,서울특별시 송파구
95,롯데프리미엄푸드마켓/잠실점,서울 송파구 올림픽로 269-0,쇼핑,서울특별시 송파구
96,삼성디지털프라자/문정점,서울 송파구 송파대로 155-0,쇼핑,서울특별시 송파구
97,석촌호수/서호,서울 송파구 석촌호수로 197-0,자연관광지,서울특별시 송파구
98,잠실실내체육관,서울 송파구 올림픽로 25-0,기타관광지,서울특별시 송파구
99,서울놀이마당,서울 송파구 삼학사로 136-0,공연/행사,서울특별시 송파구
100,송파글마루도서관,서울 송파구 충민로 120-0,문화시설,서울특별시 송파구
