광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,원주시,2.6,31.0
강원도,춘천시,2.6,15.8
강원도,강릉시,2.6,12.1
강원도,평창군,2.6,5.0
강원도,횡성군,2.6,4.5
강원도,홍천군,2.6,5.9
강원도,속초시,2.6,3.5
강원도,삼척시,2.6,2.5
강원도,인제군,2.6,2.8
강원도,동해시,2.6,3.8
강원도,영월군,2.6,1.6
강원도,철원군,2.6,2.7
강원도,화천군,2.6,1.6
강원도,양구군,2.6,1.6
강원도,양양군,2.6,2.0
강원도,고성군,2.6,1.6
강원도,정선군,2.6,1.2
강원도,태백시,2.6,0.8
경기도,용인시 처인구,47.1,12.3
경기도,이천시,47.1,11.3
경기도,평택시,47.1,7.3
경기도,광주시,47.1,5.6
경기도,남양주시,47.1,5.4
경기도,화성시,47.1,5.0
경기도,용인시 기흥구,47.1,4.4
경기도,여주시,47.1,2.7
경기도,하남시,47.1,3.1
경기도,성남시 분당구,47.1,2.8
경기도,용인시 수지구,47.1,2.2
경기도,의정부시,47.1,2.3
경기도,수원시 영통구,47.1,2.3
경기도,부천시,47.1,2.1
경기도,수원시 권선구,47.1,2.1
경기도,오산시,47.1,1.9
경기도,구리시,47.1,1.7
경기도,성남시 수정구,47.1,1.4
경기도,수원시 장안구,47.1,1.6
경기도,성남시 중원구,47.1,1.3
경기도,고양시 덕양구,47.1,1.5
경기도,시흥시,47.1,1.5
경기도,안산시 상록구,47.1,1.3
경기도,안양시 동안구,47.1,1.3
경기도,파주시,47.1,1.4
경기도,양주시,47.1,1.3
경기도,김포시,47.1,1.2
경기도,수원시 팔달구,47.1,1.2
경기도,군포시,47.1,1.3
경기도,포천시,47.1,1.1
경기도,고양시 일산동구,47.1,1.1
경기도,안산시 단원구,47.1,1.3
경기도,양평군,47.1,1.0
경기도,안양시 만안구,47.1,0.9
경기도,의왕시,47.1,0.9
경기도,고양시 일산서구,47.1,0.8
경기도,광명시,47.1,0.7
경기도,동두천시,47.1,0.4
경기도,가평군,47.1,0.3
경기도,연천군,47.1,0.2
경기도,과천시,47.1,0.3
경기도,안성시,47.1,0.2
경상남도,거제시,1.0,14.0
경상남도,진주시,1.0,13.2
경상남도,김해시,1.0,12.3
경상남도,창원시 진해구,1.0,5.0
경상남도,사천시,1.0,5.0
경상남도,창원시 성산구,1.0,4.0
경상남도,양산시,1.0,9.0
경상남도,거창군,1.0,4.0
경상남도,통영시,1.0,5.2
경상남도,창원시 마산회원구,1.0,3.1
경상남도,창원시 의창구,1.0,4.3
경상남도,창녕군,1.0,2.2
경상남도,창원시 마산합포구,1.0,2.0
경상남도,함양군,1.0,3.8
경상남도,고성군,1.0,2.2
경상남도,남해군,1.0,1.3
경상남도,밀양시,1.0,2.5
경상남도,산청군,1.0,1.9
경상남도,합천군,1.0,1.0
경상남도,하동군,1.0,1.6
경상남도,함안군,1.0,1.6
경상남도,의령군,1.0,0.8
경상북도,구미시,1.0,15.0
경상북도,경주시,1.0,6.3
경상북도,칠곡군,1.0,7.4
경상북도,상주시,1.0,8.0
경상북도,영주시,1.0,5.2
경상북도,문경시,1.0,6.3
경상북도,김천시,1.0,8.6
경상북도,포항시 북구,1.0,6.8
경상북도,경산시,1.0,8.1
경상북도,포항시 남구,1.0,4.9
경상북도,안동시,1.0,5.0
경상북도,예천군,1.0,3.4
경상북도,영천시,1.0,2.6
경상북도,성주군,1.0,1.5
경상북도,의성군,1.0,2.3
경상북도,청도군,1.0,0.9
경상북도,울진군,1.0,3.3
경상북도,영덕군,1.0,0.4
경상북도,군위군,1.0,1.1
경상북도,고령군,1.0,0.9
경상북도,영양군,1.0,0.2
경상북도,울릉군,1.0,0.1
경상북도,봉화군,1.0,1.3
경상북도,청송군,1.0,0.4
광주광역시,광산구,0.7,39.0
광주광역시,북구,0.7,27.4
광주광역시,서구,0.7,20.2
광주광역시,남구,0.7,8.5
광주광역시,동구,0.7,4.9
대구광역시,달서구,0.6,19.3
대구광역시,북구,0.6,23.6
대구광역시,달성군,0.6,16.5
대구광역시,동구,0.6,14.5
대구광역시,수성구,0.6,14.5
대구광역시,서구,0.6,4.7
대구광역시,남구,0.6,4.3
대구광역시,중구,0.6,2.6
대전광역시,서구,3.3,29.6
대전광역시,유성구,3.3,27.5
대전광역시,동구,3.3,15.0
대전광역시,대덕구,3.3,14.7
대전광역시,중구,3.3,13.1
부산광역시,해운대구,0.5,13.8
부산광역시,사하구,0.5,12.5
부산광역시,동래구,0.5,7.8
부산광역시,영도구,0.5,4.1
부산광역시,북구,0.5,9.3
부산광역시,강서구,0.5,6.8
부산광역시,기장군,0.5,5.4
부산광역시,남구,0.5,6.3
부산광역시,부산진구,0.5,9.8
부산광역시,사상구,0.5,6.6
부산광역시,금정구,0.5,6.4
부산광역시,수영구,0.5,3.6
부산광역시,동구,0.5,1.2
부산광역시,서구,0.5,2.0
부산광역시,연제구,0.5,4.0
부산광역시,중구,0.5,0.5
