순위,업소명,주소,분류,합산 검색 수
1,방목리카페,경남 산청군 석대로281번길 229-30,카페/찻집,11019
2,산청요,경남 산청군 강누방목로499번길 106-5,카페/찻집,5714
3,돌담,경남 산청군 호암로 806-5,한식,4121
4,열매랑뿌리랑약초산나물뷔페,경남 산청군 남명로 228-0,외국식,2612
5,물장구식육식당,경남 산청군 지리산대로 4285-0,한식,2197
6,산청약초식당,경남 산청군 친환경로 2623-0,한식,2095
7,타짜오리하우스본점,경남 산청군 원지로 178-0,외국식,2061
8,한빈갈비,경남 산청군 지리산대로 4058-0,한식,1648
9,늘비식당,경남 산청군 산수로 1030-18,한식,1639
10,카페묵실,경남 산청군 성철로102번길 43-0,카페/찻집,1633
11,억조민물장어구이,경남 산청군 옥단로1891번길 57-0,외국식,1592
12,원지한우식육식당,경남 산청군 원지로 70-0,한식,1589
13,플래닛커피산청점,경남 산청군 경호로 27-0,카페/찻집,1471
14,내리식당,경남 산청군 웅석봉로 169-0,한식,1445
15,동의약선관,경남 산청군 동의보감로555번길 150-0,한식,1363
16,청계닭집,경남 산청군 호암로701번길 287-0,한식,1224
17,지리산바우덕이[한식],경남 산청군 남명로 91-0,한식,1189
18,약초와버섯골,경남 산청군 동의보감로555번길 35-0,한식,1171
19,춘산식당[한식],경남 산청군 친환경로2605번길 6-6,한식,1095
20,해도담,경남 산청군 꽃봉산로91번길 31-0,한식,1070
21,홍화원식당,경남 산청군 둔철산로 39-0,한식,1052
22,대장금약선관,경남 산청군 친환경로2605번길 6-6,외국식,972
23,강변식당,경남 산청군 꽃봉산로 30-5,한식,962
24,마운틴독,경남 산청군 비량로417번길 2-23,카페/찻집,904
25,단성갈비,경남 산청군 목화로 922-0,한식,820
26,영실한우프라자,경남 산청군 목화로 912-0,한식,763
27,산청엔흑돼지,경남 산청군 꽃봉산로 115-0,한식,729
28,거목효소식당[한식],경남 산청군 지리산대로475번길 13-0,한식,723
29,남사별곡,경남 산청군 목화로 6-0,한식,707
30,지리산버거,경남 산청군 지리산대로 473-0,간이음식,695
31,풍차카페수제버거,경남 산청군 동의보감로555번길 104-9,카페/찻집,685
32,목화추어탕,경남 산청군 목화로 955-0,한식,660
33,지리산거림가든,경남 산청군 세석길 203-0,한식,655
34,일신식당,경남 산청군 산수로 1022-1,한식,625
35,원조문산선지국,경남 산청군 옥단로 2100-0,한식,623
36,보현갈비식당,경남 산청군 남명로 223-0,한식,606
37,목화냉면,경남 산청군 목화로 892-0,한식,573
38,예담원,경남 산청군 지리산대로2897번길 10-3,한식,559
39,진주황포냉면산청직영점,경남 산청군 원지강변로 129-0,한식,546
40,마켓산청,경남 산청군 둔철산로 575-26,카페/찻집,541
41,드라마산장가든,경남 산청군 지리산대로 670-6,한식,482
42,산촌미학[한식],경남 산청군 원지로122번길 40-0,한식,417
43,엘리제커피,경남 산청군 남명로234번길 25-0,카페/찻집,408
44,우천정,경남 산청군 지리산대로 656-0,한식,377
45,롯데리아산청점,경남 산청군 친환경로 2693-0,간이음식,371
46,세자매밤꽃식당,경남 산청군 서당길 115-15,한식,363
47,이디야커피산청단성강변점,경남 산청군 지리산대로3362번길 42-0,카페/찻집,360
48,송림산장,경남 산청군 산수로 316-6,한식,357
49,산청하늘정원카페,경남 산청군 상능로150번길 155-0,카페/찻집,341
50,거림계곡토종숯불닭갈비,경남 산청군 세석길 201-0,외국식,332
51,지리산거북이산장식당,경남 산청군 지리산대로 352-0,한식,318
52,돌담집,경남 산청군 지리산대로 665-0,한식,317
53,또랑메기국,경남 산청군 원지강변로61번길 25-0,한식,303
54,갑을가든,경남 산청군 대원사길 572-0,한식,293
55,산청한우숯불,경남 산청군 꽃봉산로 122-0,한식,277
56,이디야커피산청점,경남 산청군 산엔청로 15-0,카페/찻집,275
57,정통손짜장[중식],경남 산청군 원지로 116-0,외국식,272
57,카페아모르,경남 산청군 친환경로2605번길 6-2,카페/찻집,272
59,파리바게뜨경남산청점,경남 산청군 중앙로 14-0,간이음식,268
60,산청각,경남 산청군 동의보감로555번길 45-17,한식,267
61,지리산우렁쌈밥,경남 산청군 지리산대로 1717-0,한식,262
62,구만횟집,경남 산청군 지리산대로 2411-0,외국식,254
63,송기원진주냉면산청원지점,경남 산청군 원지로 36-0,한식,249
64,영도숯불갈비,경남 산청군 원지강변로63번길 6-0,한식,240
65,생초식당,경남 산청군 산수로 1020-0,한식,225
66,지리산약초장어,경남 산청군 친환경로2605번길 6-1,외국식,219
67,들뫼루[중식],경남 산청군 친환경로 3589-0,외국식,196
67,지리산털보산장,경남 산청군 세석길 34-0,한식,196
69,조개골산장,경남 산청군 대원사길 943-0,한식,186
69,커피블라썸,경남 산청군 지리산대로 3454-0,카페/찻집,186
71,고운동천,경남 산청군 고운동길 377-0,한식,182
72,목가원지점,경남 산청군 원지강변로 121-4,한식,171
72,파란홍차,경남 산청군 문익점로 69-0,카페/찻집,171
72,흑돼지와누렁이,경남 산청군 꽃봉산로 117-0,한식,171
75,외송석쇠불고기,경남 산청군 둔철산로 46-0,한식,169
76,이화원[중식],경남 산청군 남명로234번길 36-0,외국식,165
77,지리산1094,경남 산청군 지리산대로 1094-0,카페/찻집,164
78,백조횟집,경남 산청군 원지강변로 43-0,외국식,160
78,파리바게뜨산청신안점,경남 산청군 원지로 13-0,간이음식,160
80,장당계곡식당,경남 산청군 덕산대포로245번길 152-0,한식,159
81,더웨이닝커피산청원지점,경남 산청군 원지로 23-0,카페/찻집,158
82,정원약초쌈밥,경남 산청군 꽃봉산로91번길 18-0,한식,156
82,타짜오리하우스2호점,경남 산청군 동의보감로555번길 27-0,한식,156
82,소북,경남 산청군 신차로 526-9,카페/찻집,156
