순위,관광지명,주소,분류,합산 검색 수
1,화명생태공원,부산 북구,도시공원,33101
2,화명수목원,부산 북구 산성로 299-0,자연공원,17833
3,부산북구문화빙상센터,부산 북구 금곡대로46번길 50-0,육상레저스포츠,15487
4,화명오토캠핑장,부산 북구 강변대로 1629-0,캠핑,6926
5,정이있는구포시장,부산 북구 구포시장1길 17-0,시장,5446
6,덴바스타호텔 포레스트,부산 북구 만덕고개길 72-3,호텔,4743
7,장미원,부산 북구,도시공원,4158
8,덕천지하상가,부산 북구 금곡대로 지하 14-0,시장,3848
9,CGV화명,부산 북구 화명대로 16-0,공연시설,3566
10,본호텔,부산 북구 낙동대로 1746-8,호텔,3270
11,브라운도트호텔덕천점,부산 북구 금곡대로8번길 20-0,호텔,2911
12,애기소폭포,부산 북구,자연경관(산),2812
13,덴바스타호텔화명점,부산 북구 금곡대로303번길 91-0,호텔,2658
14,메가박스덕천,부산 북구 만덕대로 23-0,공연시설,2586
15,브라운도트호텔화명점,부산 북구 금곡대로303번길 89-0,호텔,2432
16,아몬드호텔,부산 북구 구포만세길 53-0,호텔,2332
17,화명수상레포츠타운,부산 북구,수상레저스포츠,2260
18,브라운도트호텔구포점,부산 북구 낙동대로1762번길 27-0,호텔,2187
19,구포축산물도매시장,부산 북구 사상로583번길 25-0,시장,2169
20,부산어촌민속관,부산 북구 학사로 128-0,전시시설,2125
21,구포무장애숲길,부산 북구,기타레저스포츠,2049
22,숙등공원,부산 북구 의성로115번길 71-0,도시공원,2047
23,브라운도트만덕점,부산 북구 만덕고개길 70-0,모텔,2002
24,화명생태공원축구장,부산 북구,레저스포츠시설,1555
25,부산북구문화예술회관,부산 북구 금곡대로46번길 50-0,공연시설,1307
26,구포어린이교통공원,부산 북구 낙동북로 687-0,도시공원,1306
27,화명온천레포츠,부산 북구 와석장터로 20-0,기타레저스포츠,1291
28,HM풋살파크부산북구점,부산 북구 금곡대로 469-0,레저스포츠시설,1279
29,투헤븐모텔,부산 북구 만덕고개길 74-0,모텔,1215
30,호텔런더너,부산 북구 금곡대로303번길 85-0,모텔,1204
31,화명생태공원야구장,부산 북구,레저스포츠시설,1189
32,화명생태공원요트계류장,부산 북구,수상레저스포츠,1148
33,호텔브리즈,부산 북구 금곡대로285번길 84-0,모텔,1121
34,스카이모텔,부산 북구 금곡대로285번길 62-0,모텔,1103
35,덕천시장,부산 북구 만덕대로78번길 22-0,시장,1082
36,석불사,부산 북구 만덕고개길 143-79,종교성지,1044
37,이데아호텔,부산 북구 구포만세길 143-0,모텔,1033
38,투헤븐호텔,부산 북구 낙동대로 1779-8,모텔,1020
39,스파호텔,부산 북구 금곡대로285번길 68-0,모텔,999
40,아바모텔,부산 북구 화명대로 6-0,모텔,956
41,호텔엠브이지,부산 북구 만덕고개길 72-2,모텔,896
42,모텔25시,부산 북구 만덕대로66번길 4-0,모텔,816
43,더젠틀호텔,부산 북구 만덕고개길 72-0,모텔,805
44,에이유호텔,부산 북구 금곡대로7번길 38-0,모텔,800
