순위,관광지명,주소,분류,
1,통영중앙전통시장,경남 통영시 중앙시장1길 14-16,쇼핑,경상남도 통영시
2,한려수도조망케이블카,경남 통영시 발개로 205-0,기타관광지,경상남도 통영시
3,동피랑벽화마을,경남 통영시 동피랑1길 6-18,기타관광지,경상남도 통영시
4,이순신공원,경남 통영시 멘데해안길 205-0,자연관광지,경상남도 통영시
5,스카이라인루지/통영,경남 통영시 발개로 178-0,레포츠(육상/해상/항공),경상남도 통영시
6,서호전통시장,경남 통영시 새터길 42-7,쇼핑,경상남도 통영시
7,통영여객선터미널,경남 통영시 통영해안로 234-0,자연관광지,경상남도 통영시
8,이마트/통영점,경남 통영시 죽림4로 9-0,쇼핑,경상남도 통영시
9,달아공원,경남 통영시 산양일주로 1115-0,자연관광지,경상남도 통영시
10,롯데마트/통영점,경남 통영시 무전대로 65-0,쇼핑,경상남도 통영시
11,통영해저터널,경남 통영시,기타관광지,경상남도 통영시
12,디피랑,경남 통영시 남망공원길 29-0,기타관광지,경상남도 통영시
13,통영해저터널입구,경남 통영시 운하2길 21-0,기타관광지,경상남도 통영시
14,한려수도조망케이블카,경남 통영시 발개로 205-0,기타관광,경상남도 통영시
15,이순신공원,경남 통영시 멘데해안길 205-0,문화관광,경상남도 통영시
16,동피랑벽화마을,경남 통영시 동피랑1길 6-18,기타관광,경상남도 통영시
17,남망산조각공원,경남 통영시 남망공원길 29-0,자연관광지,경상남도 통영시
18,삼덕항,경남 통영시,자연관광지,경상남도 통영시
19,수륙해수욕장,경남 통영시,자연관광지,경상남도 통영시
20,스카이라인루지/통영,경남 통영시 발개로 178-0,레저스포츠,경상남도 통영시
21,더카트인통영,경남 통영시 도산일주로 147-0,레포츠(육상/해상/항공),경상남도 통영시
22,출렁다리,경남 통영시,기타관광지,경상남도 통영시
23,통영도남관광지,경남 통영시 도남로 269-26,기타관광지,경상남도 통영시
24,통영유람선터미널,경남 통영시 도남로 269-38,자연관광지,경상남도 통영시
25,통영욕지섬모노레일,경남 통영시 욕지일주로 1467-0,기타관광지,경상남도 통영시
26,서피랑공원,경남 통영시,자연관광지,경상남도 통영시
27,미래사편백나무숲,경남 통영시,기타관광지,경상남도 통영시
28,미래사,경남 통영시 미륵산길 192-0,역사관광지,경상남도 통영시
29,하나로마트/통영농협본점,경남 통영시 도천상가안길 94-0,쇼핑,경상남도 통영시
30,탑마트/통영점,경남 통영시 미수해안로 164-13,쇼핑,경상남도 통영시
31,통영수산과학관,경남 통영시 척포길 628-111,문화시설,경상남도 통영시
32,통영여객선터미널,경남 통영시 통영해안로 234-0,기타관광,경상남도 통영시
33,해저터널관광안내소,경남 통영시 도천1길 7-0,기타관광지,경상남도 통영시
34,달아공원전망대,경남 통영시,기타관광지,경상남도 통영시
35,통영항,경남 통영시 통영해안로 234-0,자연관광지,경상남도 통영시
36,충렬사,경남 통영시 여황로 251-0,역사관광지,경상남도 통영시
37,욕지도여객선터미널,경남 통영시 욕지일주로 113-0,자연관광지,경상남도 통영시
38,박경리기념관,경남 통영시 산양중앙로 173-0,문화시설,경상남도 통영시
39,달아항,경남 통영시,자연관광지,경상남도 통영시
40,강구안거북선,경남 통영시,문화시설,경상남도 통영시
41,탑마트/통영죽림점,경남 통영시 신죽1길 18-0,쇼핑,경상남도 통영시
42,디피랑,경남 통영시 남망공원길 29-0,기타관광,경상남도 통영시
43,세병관,경남 통영시 세병로 27-0,역사관광지,경상남도 통영시
44,통영활어시장,경남 통영시 중앙시장4길 2-0,쇼핑,경상남도 통영시
45,통영해저터널,경남 통영시,기타관광,경상남도 통영시
46,전혁림미술관,경남 통영시 봉수1길 10-1,문화시설,경상남도 통영시
47,통영해저터널입구,경남 통영시 운하2길 21-0,기타관광,경상남도 통영시
48,신신낚시/통영점,경남 통영시 미수로 33-0,레포츠(육상/해상/항공),경상남도 통영시
49,통큰낚시,경남 통영시 미수로 35-0,레포츠(육상/해상/항공),경상남도 통영시
50,중앙활어시장,경남 통영시 중앙로 158-8,쇼핑,경상남도 통영시
51,CU/스탠포드호텔통영점,경남 통영시 도남로 347-0,쇼핑,경상남도 통영시
52,사량도여객선터미널,경남 통영시 도산일주로 542-55,자연관광지,경상남도 통영시
53,달아공원,경남 통영시 산양일주로 1115-0,문화관광,경상남도 통영시
54,통영해수욕장,경남 통영시,자연관광지,경상남도 통영시
55,제승당,경남 통영시 한산일주로 70-0,역사관광지,경상남도 통영시
56,통영삼도수군통제영,경남 통영시 세병로 27-0,역사관광지,경상남도 통영시
57,통영국제음악당,경남 통영시 큰발개1길 38-0,공연/행사,경상남도 통영시
58,마동방파제,경남 통영시,자연관광지,경상남도 통영시
59,수륙해수욕장,경남 통영시,자연관광,경상남도 통영시
60,남망산조각공원,경남 통영시 남망공원길 29-0,문화관광,경상남도 통영시
61,연명항매표소,경남 통영시 연명길 30-0,자연관광지,경상남도 통영시
62,동백커피식물원,경남 통영시 남해안대로 2068-87,휴양관광지,경상남도 통영시
63,통영RCE세자트라숲,경남 통영시 용남해안로 116-0,자연관광지,경상남도 통영시
64,삼덕항,경남 통영시,자연관광,경상남도 통영시
65,흰작살해변,경남 통영시,자연관광지,경상남도 통영시
66,통영시립박물관,경남 통영시 중앙로 65-0,문화시설,경상남도 통영시
67,동원로얄컨트리클럽,경남 통영시 담안길 240-0,레포츠(육상/해상/항공),경상남도 통영시
68,통영죽림수산시장,경남 통영시 죽림3로 86-0,쇼핑,경상남도 통영시
69,통영유람선터미널,경남 통영시 도남로 269-38,기타관광,경상남도 통영시
70,척포항,경남 통영시 척포길 0-0,자연관광지,경상남도 통영시
71,다이소/통영항남점,경남 통영시 항남3길 4-0,쇼핑,경상남도 통영시
72,통영등대낚시공원,경남 통영시 삼칭이해안길 441-0,자연관광지,경상남도 통영시
73,다이소/통영무전점,경남 통영시 남해안대로 581-0,쇼핑,경상남도 통영시
74,출렁다리,경남 통영시,기타관광,경상남도 통영시
