순위,관광지명,주소,분류,합산 검색 수
1,문경새재,경북 문경시 새재로 932-0,역사유적지,77300
2,문경새재도립공원,경북 문경시 새재로 932-0,자연공원,53769
3,문경에코랄라,경북 문경시 왕능길 114-0,테마공원,23502
4,문경종합온천,경북 문경시 온천2길 24-0,웰니스관광,21839
5,문경단산관광모노레일,경북 문경시 활공장길 556-0,기타관광,19488
6,문경GC,경북 문경시 문경골프장길 240-0,육상레저스포츠,18584
7,문경오미자테마터널,경북 문경시 문경대로 1356-1,기타관광,11557
8,STX문경리조트,경북 문경시 청화로 509-0,콘도미니엄,9900
9,문경새재리조트,경북 문경시 웰빙타운길 7-12,콘도미니엄,8986
10,라마다문경새재호텔,경북 문경시 새재2길 32-3,호텔,8957
11,대야산자연휴양림,경북 문경시 용추길 31-35,자연공원,8029
12,문경야구장,경북 문경시,레저스포츠시설,6029
13,문경새재오픈세트장,경북 문경시,기타문화관광지,5799
14,봉천사,경북 문경시 봉서2길 201-0,종교성지,5549
15,봉암사,경북 문경시 원북길 313-0,종교성지,5422
16,문경석탄박물관,경북 문경시 왕능길 112-0,전시시설,4930
17,쌍룡계곡,경북 문경시,자연경관(산),4852
18,문경철로자전거진남역,경북 문경시 진남1길 155-0,기타관광,4562
19,선유동계곡,경북 문경시,자연경관(산),4135
20,문경중앙시장,경북 문경시 중앙시장길 32-10,시장,3927
21,문경관광사격장,경북 문경시 사격장길 155-0,육상레저스포츠,3749
22,김용사,경북 문경시 김용길 372-0,종교성지,3700
23,문경전통시장,경북 문경시 문희로 41-15,시장,3513
24,짚라인문경지점,경북 문경시 불정길 174-0,기타레저스포츠,3474
25,문경활공랜드 패러글라이딩,경북 문경시 활공장길 80-0,항공레저스포츠,3417
26,아리랑호텔,경북 문경시 온천강변2길 38-0,모텔,3388
27,고모산성,경북 문경시,역사유적지,3214
28,그린스톤캠핑장,경북 문경시 완장길 103-63,캠핑,3038
29,영강체육공원,경북 문경시,도시공원,3022
30,문경철로자전거구랑리역,경북 문경시 구랑로 20-0,기타관광,2996
31,불정자연휴양림,경북 문경시 불정길 180-0,자연공원,2971
32,진남교반,경북 문경시,기타관광,2933
33,미산가족오토캠핑장,경북 문경시 구랑로 78-11,캠핑,2790
34,가은오픈세트장,경북 문경시,기타문화관광지,2613
35,문경도자기박물관,경북 문경시 문경대로 2416-0,전시시설,2605
36,문경생태미로공원,경북 문경시,도시공원,2539
37,문경새재제3관문조령관,경북 문경시 새재로 0-0,역사유적지,2524
38,비앤비모텔,경북 문경시 중앙7길 30-0,호텔,2496
39,에이스모텔,경북 문경시 여우목로 24-0,모텔,2459
40,숲이조아오토캠핑장,경북 문경시 청화로 886-128,캠핑,2318
41,문경새재제1관문주흘관,경북 문경시,역사유적지,2275
42,스위트호텔,경북 문경시 중앙4길 40-0,모텔,2232
43,문경관광호텔,경북 문경시 새재2길 32-11,호텔,2131
43,대야산,경북 문경시,자연경관(산),2131
45,더모스트풀빌라펜션,경북 문경시 문경대로 2259-9,펜션/민박,2060
46,아텐풀빌라펜션,경북 문경시 운달로 1961-21,펜션/민박,2035
47,성보촌유스호스텔,경북 문경시 상무로 377-0,호스텔,1968
47,시티모텔,경북 문경시 시청1길 23-0,모텔,1968
49,문경수예리오토캠핑장,경북 문경시 작약로 576-0,캠핑,1948
50,경천저수지,경북 문경시,자연경관(하천/해양),1889
51,대승사,경북 문경시 대승사길 283-0,종교성지,1813
52,대야산장,경북 문경시 용추길 58-0,기타숙박,1788
53,점촌전통시장,경북 문경시 신흥시장길 19-0,시장,1763
54,더베스트호텔,경북 문경시 새재2길 10-3,모텔,1751
55,문경모노레일,경북 문경시 왕능길 108-4,기타레저스포츠,1656
56,호텔이너스,경북 문경시 온천강변2길 46-0,모텔,1577
57,용추계곡,경북 문경시,자연경관(산),1571
58,카라반파파,경북 문경시 왕능강변길 71-0,캠핑,1550
59,가은아자개장터,경북 문경시 가은3길 17-0,시장,1546
60,문경히든벨리오토캠핑장,경북 문경시 죽문길 271-0,캠핑,1512
61,소풍모텔,경북 문경시 상무로 317-0,모텔,1495
62,문경사과축제,경북 문경시,기타문화관광지,1396
63,휴온천무인텔,경북 문경시 온천강변2길 60-0,모텔,1364
64,영신숲공원,경북 문경시,도시공원,1309
65,샵모텔,경북 문경시 중앙7길 42-0,모텔,1264
66,문경오미자테마공원,경북 문경시 새재로 715-0,도시공원,1196
67,아모르모텔,경북 문경시 점촌역옆길 13-0,모텔,1186
68,문경힐링휴양촌,경북 문경시 새재로 600-0,기타숙박,1183
69,문경새재국민여가캠핑장,경북 문경시 새재1길 47-0,캠핑,1092
70,잉카마야박물관캠핑장,경북 문경시 전곡길 13-10,캠핑,1084
71,원적사,경북 문경시 우복동길 220-136,종교성지,1070
72,해바라기캠핑장,경북 문경시 청화로 695-0,캠핑,1046
73,소야솔밭,경북 문경시,복합관광시설,1041
74,산과산사이펜션,경북 문경시 상내1길 138-36,펜션/민박,999
75,E모텔,경북 문경시 중앙7길 40-0,모텔,984
75,정토수련원,경북 문경시 원북길 194-71,육상레저스포츠,984
77,하늘재,경북 문경시,기타관광,948
78,월복사,경북 문경시 요성지곡길 286-0,종교성지,924
79,주암정,경북 문경시,역사유적지,866
80,W모텔,경북 문경시 시청2길 11-0,모텔,855
81,힐스카이,경북 문경시 관음길 456-10,펜션/민박,821
82,텐모텔,경북 문경시 점촌역옆길 19-0,모텔,791
83,문경찻사발축제,경북 문경시,기타문화관광지,786
84,온천호텔문경,경북 문경시 온천2길 5-0,모텔,771
85,새재스머프마을,경북 문경시 새재1길 47-0,펜션/민박,765
86,단산한옥펜션,경북 문경시 문경골프장길 27-18,펜션/민박,761
87,쌍용밸리하우스,경북 문경시 청화로 500-0,펜션/민박,759
88,문경자연생태박물관,경북 문경시 새재1길 45-0,전시시설,721
89,주흘산,경북 문경시,자연경관(산),719
90,사우정펜션,경북 문경시 청화로 582-7,펜션/민박,713
91,가휴펜션,경북 문경시 평천길 45-69,펜션/민박,711
92,가은역꼬마열차,경북 문경시 대야로 2445-0,기타관광,704
93,박열의사기념관,경북 문경시 샘골길 44-0,전시시설,689
94,녹색오토캠핑장,경북 문경시 대야로 1560-0,캠핑,660
95,여우펜션,경북 문경시 여우목로 1422-0,펜션/민박,653
96,지가리조트펜션,경북 문경시 선유동길 79-10,펜션/민박,628
97,화이트하우스,경북 문경시 서재로 909-8,펜션/민박,624
98,신기핑크뮬리공원,경북 문경시,도시공원,616
99,문경수리봉외갓집펜션,경북 문경시 여우목로 2322-9,펜션/민박,615
100,마원성지,경북 문경시 오서길 73-0,역사유적지,600
