순위,업소명,주소,분류,외지인 검색 수
1,파리바게뜨경북영양점,경북 영양군 동서대로 101-0,간이음식,269
2,선바위가든,경북 영양군 영양로 883-17,한식,257
3,연당림,경북 영양군 서석지2길 4-0,카페/찻집,238
4,새봄식당,경북 영양군 영양로 2239-4,한식,180
5,달식당,경북 영양군 동서대로 110-0,외국식,160
6,만랩커피경북영양점,경북 영양군 여남길 14-0,카페/찻집,140
7,일월산식당,경북 영양군 찰당로 498-0,한식,121
8,입암약수식당,경북 영양군 약수탕길 13-0,한식,120
9,음식디미방[한식],경북 영양군 두들마을길 66-0,한식,74
9,율,경북 영양군 두들마을1길 39-0,카페/찻집,74
11,장모님손맛,경북 영양군 영양창수로 895-0,한식,67
12,사랑채,경북 영양군 군민회관길 30-0,한식,64
13,양항약수식당,경북 영양군 약수탕길 17-0,한식,62
14,메밀나루막국수,경북 영양군 동서대로 14-0,한식,56
15,남이포식당,경북 영양군 입암로 80-0,한식,52
16,맘포식당,경북 영양군 시장3길 15-0,한식,41
17,영덕식당,경북 영양군 황용천길 51-0,한식,38
18,진영보쌈칼국수,경북 영양군 낙원로 54-0,외국식,35
19,한울가든,경북 영양군 솔광장길 9-5,외국식,34
20,대림[한식],경북 영양군 동서부길 6-0,한식,33
20,카페삼지,경북 영양군 삼지길 55-0,카페/찻집,33
20,커피베이경북영양점,경북 영양군 동서대로 15-0,카페/찻집,33
23,장원,경북 영양군 솔광장길 9-6,한식,24
23,희야돌곱창식당,경북 영양군 입암로 138-0,외국식,24
25,폭포가든,경북 영양군 영양로 1282-14,한식,23
26,석보갈비,경북 영양군 석보로 200-0,한식,18
27,던킨경북영양점,경북 영양군 중앙로 92-0,간이음식,17
27,서후식당[중식],경북 영양군 시장3길 1-1,외국식,17
27,울릉도순대국,경북 영양군 상원로 647-0,한식,17
27,나성숯불가든,경북 영양군 동서대로 24-2,한식,17
27,해궁구이,경북 영양군 군민회관길 8-1,한식,17
32,청기식당,경북 영양군 청기3길 28-0,한식,13
33,칠보식당,경북 영양군 시장6길 2-3,한식,11
34,가장맛있는족발영양점,경북 영양군 시장길 14-0,외국식,10
34,우정다방,경북 영양군 한티로 482-0,카페/찻집,10
34,돌섬다방,경북 영양군 한티로 506-1,카페/찻집,10
34,엄지정식,경북 영양군 영양로 2379-0,한식,10
38,강천식당,경북 영양군 한티로 475-0,한식,9
38,수하반딧불이휴게소식당,경북 영양군 낙동정맥로 3443-0,한식,9
38,시나브로,경북 영양군 영양로 2351-0,카페/찻집,9
38,영덕식육식당,경북 영양군 황용천길 49-0,기타음식,9
42,마미쿡영양점,경북 영양군 옥골2길 6-0,간이음식,8
42,정식당,경북 영양군 중앙로 128-0,한식,8
44,용군식당,경북 영양군 황용천길 44-0,한식,7
44,희야돌곱창식당,경북 영양군 입암로 138-4,외국식,7
44,만남다방,경북 영양군 황용천길 26-1,카페/찻집,7
44,두찜경북영양점,경북 영양군 시장길 24-0,외국식,7
44,화매정류소식당,경북 영양군 석보로 1186-1,한식,7
49,두들식당,경북 영양군 원리5길 12-0,한식,6
49,서울반점[중식],경북 영양군 영양창수로 17-0,외국식,6
49,별미식당,경북 영양군 한티로 474-1,한식,6
49,원조큰손짜장[중식],경북 영양군 영양로 1610-0,외국식,6
49,북경반점,경북 영양군 석보로 419-0,기타음식,6
54,일월식당,경북 영양군,한식,5
54,향수다방,경북 영양군 솔광장길 1-0,카페/찻집,5
54,해성식당,경북 영양군 입암로 78-0,한식,5
54,설록식당,경북 영양군 동서대로 63-0,한식,5
54,청초다방,경북 영양군 영양창수로 17-1,카페/찻집,5
54,명보제과,경북 영양군 황용천길 36-0,간이음식,5
54,블루밸리쉼터,경북 영양군,한식,5
61,주실마을카페&게스트하우스,경북 영양군 주실길 33-0,카페/찻집,4
61,바우네나주곰탕,경북 영양군 황용천길 39-0,한식,4
61,흑림산흑염소농원,경북 영양군 황용길 239-25,한식,4
61,오르새피자영양점,경북 영양군 옥골1길 14-0,간이음식,4
61,척금대식당,경북 영양군 상원로 623-0,한식,4
66,신 명식당,경북 영양군 동서대로 66-0,간이음식,3
66,청년피자영양점,경북 영양군 동서대로 63-0,간이음식,3
66,착한식당,경북 영양군 시장5길 7-0,한식,3
66,짬장정육상회,경북 영양군 영양창수로 54-4,외국식,3
66,김밥천국영양본점,경북 영양군 중앙로 114-0,간이음식,3
66,선미식당,경북 영양군 도랑골길 6-0,기타음식,3
66,일월산관광농원,경북 영양군,한식,3
66,거북이식당,경북 영양군 조기리길 21-1,한식,3
66,이오식당,경북 영양군 시장3길 13-2,한식,3
66,57횟집,경북 영양군 원리1길 9-0,외국식,3
66,우미정[한식],경북 영양군 군민회관길 17-0,한식,3
66,고향집,경북 영양군 한티로 477-0,한식,3
66,대복휴게실,경북 영양군 황용천길 46-0,카페/찻집,3
66,오빠다방,경북 영양군 중앙로 137-0,카페/찻집,3
66,솔다방,경북 영양군 황용천길 49-0,카페/찻집,3
81,밥집&술집,경북 영양군 중앙로 130-0,한식,2
81,삼원가든,경북 영양군 중앙로 142-0,한식,2
83,나드리김밥천국,경북 영양군 중앙로 133-0,간이음식,1
84,영다방,경북 영양군 원리길 23-0,카페/찻집,0
